,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__estimator,param_clf__estimator__C,param_clf__estimator__kernel,param_clf__estimator__probability,param_clf__sample_weight,param_clf__estimator__max_depth,param_clf__estimator__min_samples_leaf,param_clf__estimator__min_samples_split,param_clf__estimator__l1_ratio,param_clf__estimator__penalty,param_clf__estimator__solver,param_clf__estimator__loss,param_clf__estimator__max_iter,param_clf__estimator__tol,param_clf__estimator__learning_rate,param_clf__estimator__n_estimators,params,split0_test_score,split1_test_score,mean_test_score,std_test_score,rank_test_score,dfkey,drop_first,param_clf__estimator__activation,param_clf__estimator__batch_size,param_clf__estimator__callbacks,param_clf__estimator__denseLayerUnits,param_clf__estimator__dropout_rate,param_clf__estimator__epochs,param_clf__estimator__l2Alpha,param_clf__estimator__lastLayerActivation,param_clf__estimator__lastLayerUnits,param_clf__estimator__metrics,param_clf__estimator__optimizer,param_clf__estimator__validation_split,param_clf__estimator__weighted_metrics
306,0.9344485998153687,0.12032115459442139,0.1070713996887207,0.0073664188385009766,RandomForestClassifier(),,,,False,5,10,10,,,,,,,,,"{'clf__estimator': RandomForestClassifier(), 'clf__estimator__max_depth': 5, 'clf__estimator__min_samples_leaf': 10, 'clf__estimator__min_samples_split': 10, 'clf__sample_weight': False}",0.5313476134268771,0.4682629724891013,0.4998052929579892,0.031542320468887886,86,0dropped2rbscaled,False,,,,,,,,,,,,,
156,0.8938648700714111,0.014281034469604492,0.09110784530639648,0.02338862419128418,RandomForestClassifier(),,,,False,,2,10,,,,,,,,,"{'clf__estimator': RandomForestClassifier(), 'clf__estimator__max_depth': None, 'clf__estimator__min_samples_leaf': 2, 'clf__estimator__min_samples_split': 10, 'clf__sample_weight': False}",0.5135554135976435,0.4854287826421946,0.499492098119919,0.014063315477724436,76,0dropped1ordinaled2rbscaled,True,,,,,,,,,,,,,
58,1.1159292459487915,0.07693445682525635,0.1338648796081543,0.034073591232299805,RandomForestClassifier(),,,,False,20,2,10,,,,,,,,,"{'clf__estimator': RandomForestClassifier(), 'clf__estimator__max_depth': 20, 'clf__estimator__min_samples_leaf': 2, 'clf__estimator__min_samples_split': 10, 'clf__sample_weight': False}",0.5131547246656015,0.4850883570739961,0.4991215408697988,0.014033183795802706,75,0dropped2rbscaled,True,,,,,,,,,,,,,
170,0.8213527202606201,0.05264902114868164,0.10818290710449219,0.0030906200408935547,RandomForestClassifier(),,,,False,5,10,2,,,,,,,,,"{'clf__estimator': RandomForestClassifier(), 'clf__estimator__max_depth': 5, 'clf__estimator__min_samples_leaf': 10, 'clf__estimator__min_samples_split': 2, 'clf__sample_weight': False}",0.5110962147544447,0.4864749573040699,0.49878558602925727,0.012310628725187373,77,0dropped1ordinaled2rbscaled,True,,,,,,,,,,,,,
22,1.5526179075241089,0.036776185035705566,0.14852392673492432,0.004325985908508301,RandomForestClassifier(),,,,False,,2,10,,,,,,,,,"{'clf__estimator': RandomForestClassifier(), 'clf__estimator__max_depth': None, 'clf__estimator__min_samples_leaf': 2, 'clf__estimator__min_samples_split': 10, 'clf__sample_weight': False}",0.5191791171317331,0.47747795290279194,0.49832853501726254,0.020850582114470606,76,0dropped2rbscaled,True,,,,,,,,,,,,,
20,1.2170255184173584,0.031589508056640625,0.14767539501190186,0.03415977954864502,RandomForestClassifier(),,,,False,,2,2,,,,,,,,,"{'clf__estimator': RandomForestClassifier(), 'clf__estimator__max_depth': None, 'clf__estimator__min_samples_leaf': 2, 'clf__estimator__min_samples_split': 2, 'clf__sample_weight': False}",0.5206620234686649,0.47569649523336033,0.4981792593510126,0.022482764117652265,77,0dropped2rbscaled,True,,,,,,,,,,,,,
154,0.9256623983383179,0.03555428981781006,0.0942542552947998,0.004739046096801758,RandomForestClassifier(),,,,False,,2,2,,,,,,,,,"{'clf__estimator': RandomForestClassifier(), 'clf__estimator__max_depth': None, 'clf__estimator__min_samples_leaf': 2, 'clf__estimator__min_samples_split': 2, 'clf__sample_weight': False}",0.4963242239903857,0.5000066576481308,0.4981654408192583,0.0018412168288725328,78,0dropped1ordinaled2rbscaled,True,,,,,,,,,,,,,
162,0.8898500204086304,0.016792893409729004,0.1013725996017456,0.019780278205871582,RandomForestClassifier(),,,,False,5,1,2,,,,,,,,,"{'clf__estimator': RandomForestClassifier(), 'clf__estimator__max_depth': 5, 'clf__estimator__min_samples_leaf': 1, 'clf__estimator__min_samples_split': 2, 'clf__sample_weight': False}",0.5062031609285541,0.49008871347493815,0.49814593720174616,0.008057223726807977,79,0dropped1ordinaled2rbscaled,True,,,,,,,,,,,,,
182,0.7698251008987427,0.23936188220977783,0.10421347618103027,0.023972511291503906,RandomForestClassifier(),,,,False,10,10,2,,,,,,,,,"{'clf__estimator': RandomForestClassifier(), 'clf__estimator__max_depth': 10, 'clf__estimator__min_samples_leaf': 10, 'clf__estimator__min_samples_split': 2, 'clf__sample_weight': False}",0.5051838176492952,0.4909277355469885,0.4980557765981418,0.007128041051153361,80,0dropped1ordinaled2rbscaled,True,,,,,,,,,,,,,
450,0.8761581182479858,0.07317841053009033,0.08764326572418213,0.006418347358703613,RandomForestClassifier(),,,,False,10,10,2,,,,,,,,,"{'clf__estimator': RandomForestClassifier(), 'clf__estimator__max_depth': 10, 'clf__estimator__min_samples_leaf': 10, 'clf__estimator__min_samples_split': 2, 'clf__sample_weight': False}",0.5243262458197188,0.4694295280235006,0.49687788692160967,0.027448358898109093,88,0dropped1ordinaled2rbscaled,False,,,,,,,,,,,,,
330,1.0122584104537964,0.010704636573791504,0.09076881408691406,0.027986526489257812,RandomForestClassifier(),,,,False,20,10,10,,,,,,,,,"{'clf__estimator': RandomForestClassifier(), 'clf__estimator__max_depth': 20, 'clf__estimator__min_samples_leaf': 10, 'clf__estimator__min_samples_split': 10, 'clf__sample_weight': False}",0.5109443966102801,0.4827678986792702,0.49685614764477515,0.014088248965504951,87,0dropped2rbscaled,False,,,,,,,,,,,,,
316,0.9326503276824951,0.05412888526916504,0.09067368507385254,0.00044083595275878906,RandomForestClassifier(),,,,False,10,10,2,,,,,,,,,"{'clf__estimator': RandomForestClassifier(), 'clf__estimator__max_depth': 10, 'clf__estimator__min_samples_leaf': 10, 'clf__estimator__min_samples_split': 2, 'clf__sample_weight': False}",0.5230491013577525,0.4704428845876143,0.4967459929726834,0.026303108385069107,88,0dropped2rbscaled,False,,,,,,,,,,,,,
284,1.2249003648757935,0.11141860485076904,0.09555399417877197,0.0021311044692993164,RandomForestClassifier(),,,,False,,1,2,,,,,,,,,"{'clf__estimator': RandomForestClassifier(), 'clf__estimator__max_depth': None, 'clf__estimator__min_samples_leaf': 1, 'clf__estimator__min_samples_split': 2, 'clf__sample_weight': False}",0.5097658742135673,0.48360889675718416,0.4966873854853757,0.01307848872819159,89,0dropped2rbscaled,False,,,,,,,,,,,,,
40,1.5508908033370972,0.07693970203399658,0.14546704292297363,0.014055490493774414,RandomForestClassifier(),,,,False,10,1,2,,,,,,,,,"{'clf__estimator': RandomForestClassifier(), 'clf__estimator__max_depth': 10, 'clf__estimator__min_samples_leaf': 1, 'clf__estimator__min_samples_split': 2, 'clf__sample_weight': False}",0.5046311344745134,0.48833738133086607,0.4964842579026897,0.008146876571823641,78,0dropped2rbscaled,True,,,,,,,,,,,,,
56,1.3688738346099854,0.07361030578613281,0.12421989440917969,0.014757156372070312,RandomForestClassifier(),,,,False,20,2,2,,,,,,,,,"{'clf__estimator': RandomForestClassifier(), 'clf__estimator__max_depth': 20, 'clf__estimator__min_samples_leaf': 2, 'clf__estimator__min_samples_split': 2, 'clf__sample_weight': False}",0.4973304766338262,0.49392174572917,0.49562611118149813,0.0017043654523280771,79,0dropped2rbscaled,True,,,,,,,,,,,,,
34,1.3697285652160645,0.02379631996154785,0.1508042812347412,0.030436038970947266,RandomForestClassifier(),,,,False,5,2,10,,,,,,,,,"{'clf__estimator': RandomForestClassifier(), 'clf__estimator__max_depth': 5, 'clf__estimator__min_samples_leaf': 2, 'clf__estimator__min_samples_split': 10, 'clf__sample_weight': False}",0.5138906182774257,0.47565065520853567,0.49477063674298066,0.019119981534444996,80,0dropped2rbscaled,True,,,,,,,,,,,,,
160,0.936650276184082,0.0015950202941894531,0.07744860649108887,0.008228778839111328,RandomForestClassifier(),,,,False,,10,10,,,,,,,,,"{'clf__estimator': RandomForestClassifier(), 'clf__estimator__max_depth': None, 'clf__estimator__min_samples_leaf': 10, 'clf__estimator__min_samples_split': 10, 'clf__sample_weight': False}",0.5103299538159214,0.47801426995753005,0.4941721118867257,0.01615784192919567,81,0dropped1ordinaled2rbscaled,True,,,,,,,,,,,,,
406,0.7648048400878906,0.015193462371826172,0.07192480564117432,0.044780850410461426,"SVC(C=0.5, probability=True)",1.0,poly,True,False,,,,,,,,,,,,"{'clf__estimator': SVC(C=0.5, probability=True), 'clf__estimator__C': 1.0, 'clf__estimator__kernel': 'poly', 'clf__estimator__probability': True, 'clf__sample_weight': False}",0.4767480131136954,0.5115345079433261,0.49414126052851076,0.01739324741481535,89,0dropped1ordinaled2rbscaled,False,,,,,,,,,,,,,
434,0.762377142906189,0.0014148950576782227,0.07711279392242432,0.001055598258972168,RandomForestClassifier(),,,,False,5,2,2,,,,,,,,,"{'clf__estimator': RandomForestClassifier(), 'clf__estimator__max_depth': 5, 'clf__estimator__min_samples_leaf': 2, 'clf__estimator__min_samples_split': 2, 'clf__sample_weight': False}",0.5325845459596754,0.4551998972361408,0.49389222159790813,0.03869232436176731,90,0dropped1ordinaled2rbscaled,False,,,,,,,,,,,,,
262,8.779348850250244,1.0682551860809326,0.9282387495040894,0.011623978614807129,"tfkerasClf(activation={'activation': 'relu'}, batch_size=96,
           callbacks=[{'callback': 'EarlyStopping',
                       'parameters': {'mode': 'min', 'monitor': 'val_loss',
                                      'patience': 10,
                                      'restore_best_weights': True}}],
           denseLayerUnits=[10, 10], dropout_rate=0.0, epochs=50, l2Alpha=0.01,
           lastLayerActivation={'activation': 'sigmoid'}, lastLayerUnits=1,
           loss={'loss': 'binary_focal_crossentropy'},
           optimizer={'optimizer': 'Adam', 'parameters': {}},
           validation_split=0.1,
           weighted_metrics=[{'metric': 'AUC',
                              'parameters': {'curve': 'PR', 'name': 'AUC-PR'}},
                             {'metric': 'Recall',
                              'parameters': {'name': 'recall'}}])",,,,False,,,,,,,{'loss': 'binary_focal_crossentropy'},,,,,"{'clf__estimator': tfkerasClf(activation={'activation': 'relu'}, batch_size=96,
           callbacks=[{'callback': 'EarlyStopping',
                       'parameters': {'mode': 'min', 'monitor': 'val_loss',
                                      'patience': 10,
                                      'restore_best_weights': True}}],
           denseLayerUnits=[10, 10], dropout_rate=0.0, epochs=50, l2Alpha=0.01,
           lastLayerActivation={'activation': 'sigmoid'}, lastLayerUnits=1,
           loss={'loss': 'binary_focal_crossentropy'},
           optimizer={'optimizer': 'Adam', 'parameters': {}},
           validation_split=0.1,
           weighted_metrics=[{'metric': 'AUC',
                              'parameters': {'curve': 'PR', 'name': 'AUC-PR'}},
                             {'metric': 'Recall',
                              'parameters': {'name': 'recall'}}]), 'clf__estimator__activation': {'activation': 'relu'}, 'clf__estimator__batch_size': 96, 'clf__estimator__callbacks': [{'callback': 'EarlyStopping', 'parameters': {'monitor': 'val_loss', 'patience': 10, 'mode': 'min', 'restore_best_weights': True}}], 'clf__estimator__denseLayerUnits': [20, 20], 'clf__estimator__dropout_rate': 0.15, 'clf__estimator__epochs': 50, 'clf__estimator__l2Alpha': 0.01, 'clf__estimator__lastLayerActivation': {'activation': 'sigmoid'}, 'clf__estimator__lastLayerUnits': 1, 'clf__estimator__loss': {'loss': 'binary_focal_crossentropy'}, 'clf__estimator__metrics': None, 'clf__estimator__optimizer': {'optimizer': 'Adam', 'parameters': {}}, 'clf__estimator__validation_split': 0.1, 'clf__estimator__weighted_metrics': [{'metric': 'AUC', 'parameters': {'curve': 'PR', 'name': 'AUC-PR'}}, {'metric': 'Recall', 'parameters': {'name': 'recall'}}], 'clf__sample_weight': False}",0.5005593433575052,0.48455215355409353,0.49255574845579936,0.008003594901705824,18,0dropped1ordinaled2rbscaled,True,{'activation': 'relu'},96,"[{'callback': 'EarlyStopping', 'parameters': {'monitor': 'val_loss', 'patience': 10, 'mode': 'min', 'restore_best_weights': True}}]","[20, 20]",0.15,50,0.01,{'activation': 'sigmoid'},1,,"{'optimizer': 'Adam', 'parameters': {}}",0.1,"[{'metric': 'AUC', 'parameters': {'curve': 'PR', 'name': 'AUC-PR'}}, {'metric': 'Recall', 'parameters': {'name': 'recall'}}]"
178,1.0598430633544922,0.005319118499755859,0.12197530269622803,0.004948973655700684,RandomForestClassifier(),,,,False,10,2,2,,,,,,,,,"{'clf__estimator': RandomForestClassifier(), 'clf__estimator__max_depth': 10, 'clf__estimator__min_samples_leaf': 2, 'clf__estimator__min_samples_split': 2, 'clf__sample_weight': False}",0.5092176680558751,0.4750422572499973,0.4921299626529362,0.017087705402938885,82,0dropped1ordinaled2rbscaled,True,,,,,,,,,,,,,
36,1.3269436359405518,0.03513836860656738,0.17275846004486084,0.02081167697906494,RandomForestClassifier(),,,,False,5,10,2,,,,,,,,,"{'clf__estimator': RandomForestClassifier(), 'clf__estimator__max_depth': 5, 'clf__estimator__min_samples_leaf': 10, 'clf__estimator__min_samples_split': 2, 'clf__sample_weight': False}",0.49369527389696444,0.4901547379947969,0.4919250059458807,0.0017702679510837593,81,0dropped2rbscaled,True,,,,,,,,,,,,,
188,0.9909709692001343,0.005319714546203613,0.10904741287231445,0.004110097885131836,RandomForestClassifier(),,,,False,20,1,10,,,,,,,,,"{'clf__estimator': RandomForestClassifier(), 'clf__estimator__max_depth': 20, 'clf__estimator__min_samples_leaf': 1, 'clf__estimator__min_samples_split': 10, 'clf__sample_weight': False}",0.4910301119221572,0.49253267577827997,0.4917813938502186,0.000751281928061398,83,0dropped1ordinaled2rbscaled,True,,,,,,,,,,,,,
432,0.7475237846374512,0.03452157974243164,0.09274482727050781,0.01682758331298828,RandomForestClassifier(),,,,False,5,1,10,,,,,,,,,"{'clf__estimator': RandomForestClassifier(), 'clf__estimator__max_depth': 5, 'clf__estimator__min_samples_leaf': 1, 'clf__estimator__min_samples_split': 10, 'clf__sample_weight': False}",0.5033462902876434,0.47992854345316477,0.4916374168704041,0.011708873417239335,91,0dropped1ordinaled2rbscaled,False,,,,,,,,,,,,,
190,0.9811803102493286,0.01952993869781494,0.09548723697662354,0.023509621620178223,RandomForestClassifier(),,,,False,20,2,2,,,,,,,,,"{'clf__estimator': RandomForestClassifier(), 'clf__estimator__max_depth': 20, 'clf__estimator__min_samples_leaf': 2, 'clf__estimator__min_samples_split': 2, 'clf__sample_weight': False}",0.4880142334539652,0.49519255956454744,0.49160339650925633,0.0035891630552911113,84,0dropped1ordinaled2rbscaled,True,,,,,,,,,,,,,
298,0.9465471506118774,0.16042959690093994,0.05189657211303711,0.020463943481445312,RandomForestClassifier(),,,,False,5,1,10,,,,,,,,,"{'clf__estimator': RandomForestClassifier(), 'clf__estimator__max_depth': 5, 'clf__estimator__min_samples_leaf': 1, 'clf__estimator__min_samples_split': 10, 'clf__sample_weight': False}",0.5247969671474024,0.45804280415855475,0.49141988565297856,0.03337708149442384,90,0dropped2rbscaled,False,,,,,,,,,,,,,
464,0.7958418130874634,0.24335873126983643,0.09380602836608887,0.014452934265136719,RandomForestClassifier(),,,,False,20,10,10,,,,,,,,,"{'clf__estimator': RandomForestClassifier(), 'clf__estimator__max_depth': 20, 'clf__estimator__min_samples_leaf': 10, 'clf__estimator__min_samples_split': 10, 'clf__sample_weight': False}",0.5020092828865163,0.47995922705364824,0.49098425497008225,0.011025027916434005,92,0dropped1ordinaled2rbscaled,False,,,,,,,,,,,,,
328,1.051299810409546,0.006810188293457031,0.0915447473526001,0.0016683340072631836,RandomForestClassifier(),,,,False,20,10,2,,,,,,,,,"{'clf__estimator': RandomForestClassifier(), 'clf__estimator__max_depth': 20, 'clf__estimator__min_samples_leaf': 10, 'clf__estimator__min_samples_split': 2, 'clf__sample_weight': False}",0.5058388543095456,0.4742710870479398,0.4900549706787427,0.01578388363080288,91,0dropped2rbscaled,False,,,,,,,,,,,,,
166,0.9293423891067505,0.03346097469329834,0.08737039566040039,0.009521722793579102,RandomForestClassifier(),,,,False,5,2,2,,,,,,,,,"{'clf__estimator': RandomForestClassifier(), 'clf__estimator__max_depth': 5, 'clf__estimator__min_samples_leaf': 2, 'clf__estimator__min_samples_split': 2, 'clf__sample_weight': False}",0.5061675744935484,0.47376677559315233,0.4899671750433504,0.01620039945019805,85,0dropped1ordinaled2rbscaled,True,,,,,,,,,,,,,
184,0.9586423635482788,0.008430123329162598,0.09648895263671875,0.015746593475341797,RandomForestClassifier(),,,,False,10,10,10,,,,,,,,,"{'clf__estimator': RandomForestClassifier(), 'clf__estimator__max_depth': 10, 'clf__estimator__min_samples_leaf': 10, 'clf__estimator__min_samples_split': 10, 'clf__sample_weight': False}",0.5090463218163228,0.47060696805567054,0.4898266449359967,0.019219676880326136,86,0dropped1ordinaled2rbscaled,True,,,,,,,,,,,,,
158,0.8874397277832031,0.016654014587402344,0.09198307991027832,0.0016345977783203125,RandomForestClassifier(),,,,False,,10,2,,,,,,,,,"{'clf__estimator': RandomForestClassifier(), 'clf__estimator__max_depth': None, 'clf__estimator__min_samples_leaf': 10, 'clf__estimator__min_samples_split': 2, 'clf__sample_weight': False}",0.48782508040861944,0.49040743601325554,0.4891162582109375,0.0012911778023180498,87,0dropped1ordinaled2rbscaled,True,,,,,,,,,,,,,
24,1.3736858367919922,0.017640352249145508,0.14915871620178223,0.03198647499084473,RandomForestClassifier(),,,,False,,10,2,,,,,,,,,"{'clf__estimator': RandomForestClassifier(), 'clf__estimator__max_depth': None, 'clf__estimator__min_samples_leaf': 10, 'clf__estimator__min_samples_split': 2, 'clf__sample_weight': False}",0.4931639713302381,0.4849561842032837,0.48906007776676086,0.004103893563477207,82,0dropped2rbscaled,True,,,,,,,,,,,,,
48,1.5506540536880493,0.10167896747589111,0.13093101978302002,0.01152193546295166,RandomForestClassifier(),,,,False,10,10,2,,,,,,,,,"{'clf__estimator': RandomForestClassifier(), 'clf__estimator__max_depth': 10, 'clf__estimator__min_samples_leaf': 10, 'clf__estimator__min_samples_split': 2, 'clf__sample_weight': False}",0.4943348804322353,0.48351157801891326,0.4889232292255743,0.005411651206661011,83,0dropped2rbscaled,True,,,,,,,,,,,,,
62,1.2095155715942383,0.02765965461730957,0.11926722526550293,0.022727251052856445,RandomForestClassifier(),,,,False,20,10,10,,,,,,,,,"{'clf__estimator': RandomForestClassifier(), 'clf__estimator__max_depth': 20, 'clf__estimator__min_samples_leaf': 10, 'clf__estimator__min_samples_split': 10, 'clf__sample_weight': False}",0.5101458295513644,0.4626600871951694,0.4864029583732669,0.023742871178097535,84,0dropped2rbscaled,True,,,,,,,,,,,,,
194,0.8559428453445435,0.02957737445831299,0.10943901538848877,0.0021229982376098633,RandomForestClassifier(),,,,False,20,10,2,,,,,,,,,"{'clf__estimator': RandomForestClassifier(), 'clf__estimator__max_depth': 20, 'clf__estimator__min_samples_leaf': 10, 'clf__estimator__min_samples_split': 2, 'clf__sample_weight': False}",0.49644703942939683,0.4760793450606789,0.4862631922450379,0.010183847184358968,88,0dropped1ordinaled2rbscaled,True,,,,,,,,,,,,,
386,11.44170594215393,1.6010701656341553,1.1229841709136963,0.0616452693939209,"tfkerasClf(activation={'activation': 'relu'}, batch_size=96,
           callbacks=[{'callback': 'EarlyStopping',
                       'parameters': {'mode': 'min', 'monitor': 'val_loss',
                                      'patience': 10,
                                      'restore_best_weights': True}}],
           denseLayerUnits=[10, 10], dropout_rate=0.0, epochs=50, l2Alpha=0.01,
           lastLayerActivation={'activation': 'sigmoid'}, lastLayerUnits=1,
           loss={'loss': 'binary_focal_crossentropy'},
           optimizer={'optimizer': 'Adam', 'parameters': {}},
           validation_split=0.1,
           weighted_metrics=[{'metric': 'AUC',
                              'parameters': {'curve': 'PR', 'name': 'AUC-PR'}},
                             {'metric': 'Recall',
                              'parameters': {'name': 'recall'}}])",,,,False,,,,,,,{'loss': 'binary_crossentropy'},,,,,"{'clf__estimator': tfkerasClf(activation={'activation': 'relu'}, batch_size=96,
           callbacks=[{'callback': 'EarlyStopping',
                       'parameters': {'mode': 'min', 'monitor': 'val_loss',
                                      'patience': 10,
                                      'restore_best_weights': True}}],
           denseLayerUnits=[10, 10], dropout_rate=0.0, epochs=50, l2Alpha=0.01,
           lastLayerActivation={'activation': 'sigmoid'}, lastLayerUnits=1,
           loss={'loss': 'binary_focal_crossentropy'},
           optimizer={'optimizer': 'Adam', 'parameters': {}},
           validation_split=0.1,
           weighted_metrics=[{'metric': 'AUC',
                              'parameters': {'curve': 'PR', 'name': 'AUC-PR'}},
                             {'metric': 'Recall',
                              'parameters': {'name': 'recall'}}]), 'clf__estimator__activation': {'activation': 'relu'}, 'clf__estimator__batch_size': 96, 'clf__estimator__callbacks': [{'callback': 'EarlyStopping', 'parameters': {'monitor': 'val_loss', 'patience': 10, 'mode': 'min', 'restore_best_weights': True}}], 'clf__estimator__denseLayerUnits': [20, 20], 'clf__estimator__dropout_rate': 0.0, 'clf__estimator__epochs': 50, 'clf__estimator__l2Alpha': 0.01, 'clf__estimator__lastLayerActivation': {'activation': 'sigmoid'}, 'clf__estimator__lastLayerUnits': 1, 'clf__estimator__loss': {'loss': 'binary_crossentropy'}, 'clf__estimator__metrics': None, 'clf__estimator__optimizer': {'optimizer': 'Adam', 'parameters': {}}, 'clf__estimator__validation_split': 0.1, 'clf__estimator__weighted_metrics': [{'metric': 'AUC', 'parameters': {'curve': 'PR', 'name': 'AUC-PR'}}, {'metric': 'Recall', 'parameters': {'name': 'recall'}}], 'clf__sample_weight': False}",0.5032310115242989,0.46913607124484336,0.48618354138457115,0.017047470139727794,18,0dropped2rbscaled,False,{'activation': 'relu'},96,"[{'callback': 'EarlyStopping', 'parameters': {'monitor': 'val_loss', 'patience': 10, 'mode': 'min', 'restore_best_weights': True}}]","[20, 20]",0.0,50,0.01,{'activation': 'sigmoid'},1,,"{'optimizer': 'Adam', 'parameters': {}}",0.1,"[{'metric': 'AUC', 'parameters': {'curve': 'PR', 'name': 'AUC-PR'}}, {'metric': 'Recall', 'parameters': {'name': 'recall'}}]"
250,7.4591944217681885,0.1764202117919922,0.9134433269500732,0.0028870105743408203,"tfkerasClf(activation={'activation': 'relu'}, batch_size=96,
           callbacks=[{'callback': 'EarlyStopping',
                       'parameters': {'mode': 'min', 'monitor': 'val_loss',
                                      'patience': 10,
                                      'restore_best_weights': True}}],
           denseLayerUnits=[10, 10], dropout_rate=0.0, epochs=50, l2Alpha=0.01,
           lastLayerActivation={'activation': 'sigmoid'}, lastLayerUnits=1,
           loss={'loss': 'binary_focal_crossentropy'},
           optimizer={'optimizer': 'Adam', 'parameters': {}},
           validation_split=0.1,
           weighted_metrics=[{'metric': 'AUC',
                              'parameters': {'curve': 'PR', 'name': 'AUC-PR'}},
                             {'metric': 'Recall',
                              'parameters': {'name': 'recall'}}])",,,,False,,,,,,,{'loss': 'binary_focal_crossentropy'},,,,,"{'clf__estimator': tfkerasClf(activation={'activation': 'relu'}, batch_size=96,
           callbacks=[{'callback': 'EarlyStopping',
                       'parameters': {'mode': 'min', 'monitor': 'val_loss',
                                      'patience': 10,
                                      'restore_best_weights': True}}],
           denseLayerUnits=[10, 10], dropout_rate=0.0, epochs=50, l2Alpha=0.01,
           lastLayerActivation={'activation': 'sigmoid'}, lastLayerUnits=1,
           loss={'loss': 'binary_focal_crossentropy'},
           optimizer={'optimizer': 'Adam', 'parameters': {}},
           validation_split=0.1,
           weighted_metrics=[{'metric': 'AUC',
                              'parameters': {'curve': 'PR', 'name': 'AUC-PR'}},
                             {'metric': 'Recall',
                              'parameters': {'name': 'recall'}}]), 'clf__estimator__activation': {'activation': 'relu'}, 'clf__estimator__batch_size': 96, 'clf__estimator__callbacks': [{'callback': 'EarlyStopping', 'parameters': {'monitor': 'val_loss', 'patience': 10, 'mode': 'min', 'restore_best_weights': True}}], 'clf__estimator__denseLayerUnits': [10, 10], 'clf__estimator__dropout_rate': 0.15, 'clf__estimator__epochs': 50, 'clf__estimator__l2Alpha': 0.0001, 'clf__estimator__lastLayerActivation': {'activation': 'sigmoid'}, 'clf__estimator__lastLayerUnits': 1, 'clf__estimator__loss': {'loss': 'binary_focal_crossentropy'}, 'clf__estimator__metrics': None, 'clf__estimator__optimizer': {'optimizer': 'Adam', 'parameters': {}}, 'clf__estimator__validation_split': 0.1, 'clf__estimator__weighted_metrics': [{'metric': 'AUC', 'parameters': {'curve': 'PR', 'name': 'AUC-PR'}}, {'metric': 'Recall', 'parameters': {'name': 'recall'}}], 'clf__sample_weight': False}",0.47862333385712236,0.4928280644166419,0.4857256991368821,0.00710236527975977,19,0dropped1ordinaled2rbscaled,True,{'activation': 'relu'},96,"[{'callback': 'EarlyStopping', 'parameters': {'monitor': 'val_loss', 'patience': 10, 'mode': 'min', 'restore_best_weights': True}}]","[10, 10]",0.15,50,0.0001,{'activation': 'sigmoid'},1,,"{'optimizer': 'Adam', 'parameters': {}}",0.1,"[{'metric': 'AUC', 'parameters': {'curve': 'PR', 'name': 'AUC-PR'}}, {'metric': 'Recall', 'parameters': {'name': 'recall'}}]"
